Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),1_ZONE1:Zone Air Temperature [C](Hourly),0_ZONE1:Zone Air Temperature [C](Hourly),0_ZONE2:Zone Air Temperature [C](Hourly),VRF_1_ZONE1 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_1_ZONE1 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRF_0_ZONE1 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_0_ZONE1 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRF_0_ZONE2 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_0_ZONE2 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly) 
 02/12  14:00:00,7.383333333333333,25.49763370169659,22.29201003462372,25.999392277453027,0.25283005768131847,0.041666666666666667,0.0,0.0,2.626979187949027,0.25 
 02/12  15:00:00,8.033333333333334,25.998144224376067,22.243833383839477,25.999854188722755,2.1442785576463776,0.25,0.31258064264867166,0.041666666666666667,2.488981510426925,0.25 
 02/12  16:00:00,8.141666666666668,24.633850541281509,22.000457148425544,25.408484940566046,0.0,0.0,1.9191982632104019,0.25000000000000008,0.6657067345197892,0.08333333333333333 
 02/12  17:00:00,7.983333333333333,22.246943602873473,22.001173673133736,22.205270773459025,1.0709532973330263,0.14583333333333335,1.9792093547302157,0.25,1.192119553751962,0.15625 
 02/12  18:00:00,7.666666666666667,22.004055292949177,22.002327616099178,22.00171306999165,1.939940041047982,0.25,2.038549660068738,0.25,2.0188193425489016,0.25 
 02/12  19:00:00,7.1499999999999999,22.005327901924404,22.00257174566845,22.00212319348653,2.023274781730891,0.25,2.0730842721530977,0.25,2.070439946476218,0.25 
 02/12  20:00:00,6.491666666666667,22.00508932539722,22.002524757980266,22.002133970312714,2.070340784961402,0.25,2.082092180349881,0.25,2.1033907812088197,0.2558986397980333 
 02/12  21:00:00,5.733333333333334,22.004516132918139,22.002436828713255,22.002065478230006,2.109796194008204,0.2544822280675369,2.0869759178018478,0.25,2.1386767069498746,0.2700597019247207 
 02/12  22:00:00,4.875,22.00391407181505,22.002344906058896,22.001985718576934,1.7054776350606318,0.3176413979652098,1.5931722561429929,0.27147557781076378,1.704128887090152,0.323025898866601 
 02/12  23:00:00,3.975,12.494977732075819,14.941715361878276,14.825921166013233,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  24:00:00,3.0749999999999999,9.283642255994059,10.745864659977804,10.886261716479823,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  01:00:00,2.1750000000000004,6.870489654241484,8.844747467724498,8.923753583090403,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  02:00:00,1.2750000000000002,4.9328052382733589,7.783022770189099,7.718321501010968,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  03:00:00,0.43333333333333337,3.316065850613415,7.113425367491907,6.9118368893404809,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  04:00:00,-0.25,2.0043375687396787,6.59179490410444,6.286218401718943,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  05:00:00,-0.7916666666666666,0.9023120675830599,6.212139373598521,5.820727523188428,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  06:00:00,-1.2916666666666668,-0.019438465973343884,5.8692689024360169,5.42522015626136,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  07:00:00,-1.6166666666666665,18.3370211013558,20.490190012213679,19.297684472333747,1.865088312449205,0.924273916803141,1.7760047547489586,0.772683437541749,1.8454542571009319,0.9471328223401381 
 02/13  08:00:00,-1.7583333333333336,21.695297514047544,22.00046169018289,22.000236049280699,1.78681358691815,0.9029067186090378,1.3820379395381617,0.396035629771369,1.62799069880372,0.6292800610073777 
 02/13  09:00:00,-1.5083333333333336,21.997450028046445,22.000362672320823,22.00044359145734,1.5237759206810265,0.5042354742911497,1.0344367838360083,0.25,1.3743702700235794,0.40321460815292867 
 02/13  10:00:00,-0.5416666666666667,22.002006874120494,22.000295302521953,22.000259481139464,1.1406546815437245,0.27191047486894445,0.9786574467201946,0.25,0.9928125915336926,0.25 
 02/13  11:00:00,1.05,22.00312947254675,22.00057137126552,22.02582133039375,1.0826948703903803,0.25,1.0361516265144096,0.25,0.6393318149886637,0.20833333333333335 
 02/13  12:00:00,3.025,22.001220326085833,22.000176228203203,24.338834939480006,0.9702005347431931,0.25,1.0253322098374128,0.25,0.4404950773797043,0.0625 
 02/13  13:00:00,4.95,22.008454850621875,22.00039718090621,25.999884123477857,1.0834364047879433,0.20833333333333335,1.4592006823533866,0.25,2.2707880286195976,0.25 
 02/13  14:00:00,6.458333333333333,24.13609383056239,22.000078460525203,25.99948355439504,0.0,0.0,1.823187339327528,0.25,2.5765408068268944,0.25 
 02/13  15:00:00,7.291666666666667,25.693617948036765,22.00014733189941,25.99952639395512,0.2314712048485877,0.08333333333333333,1.8317905199545102,0.25,2.490159442817291,0.25 
 02/13  16:00:00,7.5,25.82405282949324,22.00045032596195,25.976107687413106,0.5852502040666529,0.125,1.8607117707382113,0.25,1.6940003949081184,0.20833333333333335 
 02/13  17:00:00,7.383333333333333,23.90938383925476,22.00052683364112,23.911484007588894,0.0,0.0,1.91099219547462,0.25000000000000008,0.10043777806849669,0.0138888888888889 
 02/13  18:00:00,7.183333333333334,22.005955015114354,22.002027159188999,22.001427355302885,1.884959376044498,0.25,2.012341629482799,0.25,1.9293858298202427,0.25 
 02/13  19:00:00,6.925,22.005335674622427,22.00266602526283,22.002144164083206,1.9982493955861339,0.25,2.0632321106930244,0.25,2.0517221805209879,0.25 
 02/13  20:00:00,6.625,22.005276352060095,22.002625272048495,22.002238933877164,2.0609243648781487,0.25,2.0773815979544607,0.25,2.1056310017517458,0.2597015188729815 
 02/13  21:00:00,6.266666666666667,22.00465774616228,22.002494688145079,22.002141547581233,2.0997149432774626,0.25295996299348807,2.0813723070934158,0.25,2.133115282338182,0.2700008295614759 
 02/13  22:00:00,5.808333333333333,22.003926530059379,22.002376440352596,22.002028823912658,2.1406918160792856,0.26705024729505158,2.085012745675746,0.25,2.15172539254451,0.2783223816505855 
 02/13  23:00:00,5.366666666666667,12.902672235351047,15.122847077533115,15.044393010675753,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  24:00:00,4.908333333333333,9.898116997503806,11.211495482401624,11.376674477373499,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  01:00:00,4.408333333333333,7.8652324834398439,9.70217766598747,9.779058543641464,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  02:00:00,3.966666666666667,6.473662787282179,9.24354557460914,9.130222434125854,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  03:00:00,3.5666666666666666,5.418538922856345,8.990002700932676,8.731040767003677,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  04:00:00,3.225,4.5714904315826649,8.802500566931969,8.443296418059715,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  05:00:00,2.9250000000000004,3.906692330645072,8.623826460641384,8.205582685369846,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  06:00:00,2.6833333333333337,3.3639574685842485,8.482963989416268,8.023081693064358,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  07:00:00,2.4833333333333336,21.20311785592569,21.28801546565631,21.147451800939888,1.8826693056415096,0.7755969224948274,1.7367203445278888,0.5446012545285772,1.8650397078165638,0.712688020865032 
 02/14  08:00:00,2.4,21.996453978054505,22.00086272086214,22.000718343669978,1.8012410120037333,0.6098680877760767,1.422609755349985,0.33825101727344727,1.5855468088155916,0.44082036392141296 
 02/14  09:00:00,2.4583333333333337,22.001463409246253,22.000710734979497,22.00057866538367,1.5465273181032622,0.40879519778101366,1.1925656783398496,0.25300971367421629,1.325631456073594,0.3068929603226694 
 02/14  10:00:00,2.733333333333333,22.002678208322494,22.000699278276966,22.000506191632085,1.2911360721118446,0.28919527880587356,1.1301385482045936,0.25,1.1303328720735598,0.25 
 02/14  11:00:00,3.1916666666666666,22.002721863615507,22.000293385503217,22.523831310573219,1.098594557916595,0.25,1.0228442915973358,0.25,0.3265943840315928,0.08333333333333333 
 02/14  12:00:00,3.6916666666666666,22.002254726060057,22.000401190655358,24.185422528991685,1.052141617075085,0.25,1.034090035757688,0.25,0.0,0.0 
 02/14  13:00:00,4.191666666666666,22.00208399514303,22.000468621504,25.539925099917583,1.0387257362042893,0.25,1.0545361926733044,0.25,0.6022829545013202,0.10416666666666667 
 02/14  14:00:00,4.633333333333334,22.001724201631306,22.00067828051453,25.6424869170187,1.0177593225544484,0.25,1.0703273173232846,0.25,0.42385708178921696,0.08333333333333333 
 02/14  15:00:00,4.858333333333333,22.00247573377572,22.00083311049509,23.042997441088816,1.073609496366109,0.25,1.1123882668689905,0.25,0.15751453828159538,0.041666666666666667 
 02/14  16:00:00,4.8999999999999999,22.00389125014208,22.001664470810398,22.000856097068778,1.1307891425073018,0.25,1.1498428239766759,0.25,1.0674956115328865,0.25 
 02/14  17:00:00,4.841666666666667,22.005115232565659,22.00203029484096,22.001579807059433,1.1792324144008604,0.25,1.1772308566991888,0.25,1.1706186547771605,0.25 
 02/14  18:00:00,4.683333333333334,22.006753274389824,22.00257915220764,22.002207209154066,1.383009512753496,0.3166070438753678,1.2382827577147289,0.25784120803917595,1.3623068727304056,0.3123987180874835 
 02/14  19:00:00,4.483333333333333,22.00636238817377,22.002650760073043,22.00229652518416,1.4909331177075072,0.36801083905586337,1.3037559936084822,0.2823188848424026,1.4447537895233159,0.3512179294362496 
 02/14  20:00:00,4.2250000000000009,22.00509186369659,22.002459088987064,22.00212761853453,1.5087404749572405,0.3812006497635087,1.3099323174992428,0.2873553027872826,1.4525153179283297,0.358857508425616 
 02/14  21:00:00,3.9250000000000004,22.004121905307345,22.002299163297257,22.00198275473581,1.5347724855780978,0.3998223028822569,1.3231379893567524,0.29529859293798085,1.466084333781007,0.3697981904496888 
 02/14  22:00:00,3.625,22.003413733474134,22.002164186374058,22.001858523482015,1.5656793117668456,0.42253061017369078,1.3411050515478554,0.30536120421894966,1.4830529774099395,0.3829276784133167 
 02/14  23:00:00,3.2666666666666677,11.633746833756524,14.941347055307283,14.67556906980131,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  24:00:00,2.866666666666667,8.360567480205843,10.945100908198646,10.84951332737941,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  01:00:00,2.525,6.3016477560567349,9.438643983503875,9.249237704923509,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  02:00:00,2.1666666666666667,4.989656211726687,8.844627002120696,8.525063035428368,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  03:00:00,1.825,3.9556676337019724,8.499486150596958,8.071963392965208,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  04:00:00,1.5250000000000002,3.120427233496491,8.24842382458784,7.74568386512881,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  05:00:00,1.2833333333333335,2.4255687921787705,8.046167823022796,7.49142901052181,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  06:00:00,1.0833333333333333,1.8846244682792349,7.904761027425441,7.312396184944325,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  07:00:00,0.9416666666666669,20.418075751689459,21.140549656293229,20.864709871839115,1.8613396896460437,0.8720272031231854,1.7174823580689054,0.6045222491567391,1.8300542916359149,0.798510035271804 
 02/15  08:00:00,0.9,21.983015474520149,22.000796493854556,22.000638113582807,1.8007948363958344,0.7297979236506428,1.4568134034019789,0.3904385210087402,1.6024189777151366,0.5101067278588795 
 02/15  09:00:00,1.0166666666666667,22.000541970526695,22.00069976603937,22.000544832905658,1.702326056061197,0.5822796791855752,1.3586742666275209,0.33738647917063427,1.492875749171786,0.4245862731959306 
 02/15  10:00:00,1.5083333333333336,22.001140951299207,22.00067060625305,22.00048171397191,1.595056343065808,0.4662229060912959,1.2477425690740554,0.2813083321421697,1.3330251356833288,0.32697667435827929 
 02/15  11:00:00,2.3249999999999999,22.001406278947074,22.000633801372577,22.000383344973856,1.449002272773729,0.35432377940520839,1.1793175388615168,0.25,1.1525613537757942,0.2505401804638154 
 02/15  12:00:00,3.341666666666667,22.0016649122911,22.000624294864463,22.000309490869843,1.3142665359744379,0.2776019599849027,1.1908900788493145,0.25,1.124700266849174,0.25 
 02/15  13:00:00,4.325,22.001817046464823,22.000668459619815,22.000283437037799,1.2749598861943033,0.25056214391342099,1.223948683479963,0.25,1.1279605578471628,0.25 
 02/15  14:00:00,5.108333333333334,22.00165101177448,22.000686433715008,22.00032857088164,1.7730337110106298,0.25,1.734496996702872,0.25,1.6394386865375115,0.25 
 02/15  15:00:00,5.516666666666667,22.001620199897248,22.000742897950557,22.000443104658307,2.0272576689402137,0.25,1.9960889517829213,0.25,1.92207340509614,0.25 
 02/15  16:00:00,5.541666666666667,22.001652167920427,22.00080774524656,22.00058173433875,2.0504083179254177,0.25,2.0173763260130479,0.25,1.9775175498949665,0.25 
 02/15  17:00:00,5.383333333333333,22.00163657958944,22.000843554479518,22.000672393025327,2.07997597506863,0.25321058609978716,2.0345051318377926,0.25,2.0218889192175046,0.25 
 02/15  18:00:00,5.066666666666666,22.001579140377158,22.00086695597017,22.000733450920355,1.9396159236868685,0.2919621100224659,1.8062550969368417,0.25,1.8645881308822692,0.271792497657392 
 02/15  19:00:00,4.666666666666667,12.562343142587173,15.42845687454585,15.222015078684216,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  20:00:00,4.091666666666667,9.340940468373044,11.571346853462615,11.534768262648646,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  21:00:00,3.391666666666667,7.423632361153159,10.065207448853123,9.93615496089073,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  22:00:00,2.6916666666666666,5.873793498589317,9.26557515721636,9.004461699570025,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  23:00:00,1.9333333333333334,4.6109082590953289,8.704670006895063,8.34180245692278,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  24:00:00,1.075,3.4248652400537709,8.217833906498319,7.762317175037642,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  01:00:00,0.2916666666666667,2.3097796080415584,7.6975881278929469,7.189089618153332,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  02:00:00,-0.4083333333333334,1.29096797987466,7.0465564599726859,6.539469706811318,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  03:00:00,-1.1083333333333335,0.36545295151226028,6.502674166682208,5.986706899742589,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  04:00:00,-1.75,-0.4761081910218244,6.039070235350291,5.49754882953658,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  05:00:00,-2.2916666666666667,-1.264366873935592,5.670198155291576,5.091564890662464,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  06:00:00,-2.733333333333333,-1.9532787583567409,5.3455254599945098,4.74086814099534,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  07:00:00,-3.016666666666667,-2.204867456750572,5.185539940496798,4.529908087916026,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  08:00:00,-3.158333333333333,-2.369762247121666,5.299277702887509,4.5922010103831989,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  09:00:00,-2.9083333333333338,-1.8044648337682344,6.022792673147225,5.433516415017398,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  10:00:00,-1.7666666666666669,-0.04824228885064271,7.763844521962074,7.709194866094346,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  11:00:00,0.1249999999999999,2.576596777777298,10.047282201427123,11.34790818643195,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  12:00:00,2.4583333333333337,5.687176450773143,12.15235099275593,15.182851081560296,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  13:00:00,4.841666666666667,10.002850496868567,14.92318360887454,20.928884898064653,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  14:00:00,6.675,12.426689853675042,15.884814597900189,23.960825816546359,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  15:00:00,7.6499999999999999,13.097976554048488,15.27510054649386,22.02252419817999,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  16:00:00,7.841666666666666,12.628074460640646,14.139476390492705,18.94484381017115,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  17:00:00,7.741666666666667,11.467061988806558,12.692651368366631,15.754926894946978,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  18:00:00,7.641666666666667,10.305774730464416,11.525738787067928,13.286851003030982,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  19:00:00,7.425,9.096234145946824,10.787691100635849,11.703146329406037,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  20:00:00,7.183333333333334,8.248081779649878,10.349415185171053,10.770655174396817,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  21:00:00,6.866666666666667,7.56826549957842,10.200522450316639,10.333946226941178,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  22:00:00,6.525000000000001,6.987128029035605,10.074694458679132,10.044647972501993,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  23:00:00,6.166666666666667,6.486334321828161,9.810738913664358,9.723507867849078,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  24:00:00,5.766666666666667,6.003749677390776,9.583102996921598,9.451478651817942,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  01:00:00,5.425,5.604088208765478,9.476775657285529,9.281447672230362,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  02:00:00,5.066666666666666,5.26222524309152,9.649802322289715,9.3310272165863,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  03:00:00,4.7250000000000009,4.9213089651750538,9.722859879034278,9.327442044482272,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  04:00:00,4.425,4.606002068284893,9.647442262563628,9.225082149918734,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  05:00:00,4.183333333333334,4.306928316186537,9.528486894075295,9.085641297689098,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  06:00:00,3.983333333333333,4.046209371318265,9.420012891728696,8.954787294919237,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  07:00:00,3.841666666666667,21.30618501552422,21.385752225502615,21.268340747858738,1.814577436205474,0.7492674053875099,1.6485325051904445,0.5153956058634094,1.7822147214005504,0.671527144758786 
 02/17  08:00:00,3.8000000000000004,21.994803858234336,22.000542777672704,22.00046737711145,1.7307404510341223,0.5820361814433617,1.344012106833466,0.3185416921259468,1.5075780873166298,0.4157417904955141 
 02/17  09:00:00,3.975,22.0012834132928,22.000512219883786,22.000419360809734,1.492897013910819,0.40227069844234017,1.1568001150426633,0.25124021705097307,1.281341202578296,0.3030968009157315 
 02/17  10:00:00,4.683333333333333,22.00257117924718,22.000661249317628,22.000483307001248,1.455573755694543,0.31081256364996909,1.2724456717826065,0.25,1.2834723277862457,0.2523419699820477 
 02/17  11:00:00,5.916666666666667,22.003768600399515,22.000761470249516,22.000515635608975,2.074814910360997,0.25,2.0347939117777065,0.25,2.0275409689097416,0.25 
 02/17  12:00:00,7.375,22.004170743971004,22.000793228621445,22.000492399563404,2.153009928889475,0.25,2.139315723030973,0.25,2.113117499558474,0.25 
 02/17  13:00:00,8.816666666666667,22.003907701718658,22.000912156546506,22.000505277260559,2.2871918074593529,0.25,2.2842792219501395,0.25,2.2327091276625299,0.25 
 02/17  14:00:00,9.983333333333333,22.002598048924545,22.000746877152847,22.000406578250279,2.3411263314734325,0.25,2.366175711357525,0.25,2.311572676737639,0.25 
 02/17  15:00:00,10.575000000000001,22.002185585501495,22.000799941192395,22.000513559490885,2.379337726037567,0.25,2.4180456535829206,0.25,2.3718389848900549,0.25 
 02/17  16:00:00,10.641666666666668,22.002091023289144,22.000826640998427,22.000604046294244,2.3804054501594789,0.25,2.4281585126879086,0.25,2.392701560519127,0.25 
 02/17  17:00:00,10.483333333333333,22.002363081551917,22.000950367126607,22.000807930675668,2.3821106198658739,0.25,2.4307148785578405,0.25,2.418507576758877,0.25 
 02/17  18:00:00,10.166666666666666,22.00379177524641,22.001364080983849,22.001205224442488,2.442929009679545,0.25,2.4635667061882,0.25,2.471813765711518,0.25 
 02/17  19:00:00,9.708333333333334,22.00428881200477,22.001567883681266,22.001379213026085,2.457388479401329,0.25,2.457788989117017,0.25,2.47461119981619,0.25 
 02/17  20:00:00,9.091666666666667,22.003936928221124,22.00162433174158,22.00142073821056,2.4344766768816745,0.25,2.42040002961213,0.25,2.4429932802849358,0.25 
 02/17  21:00:00,8.391666666666668,22.003541679650369,22.00165772484917,22.001438590737423,2.395199069309202,0.25,2.3713964079692029,0.25,2.3985881066624028,0.25 
 02/17  22:00:00,7.633333333333333,22.00321052298835,22.00168987814512,22.001455125446076,2.3546407743738224,0.25,2.322012620664028,0.25,2.3539522261366647,0.25 
 02/17  23:00:00,6.833333333333333,13.675532632806336,16.722629043772228,16.44266026576754,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  24:00:00,5.9750000000000009,11.066386902568342,13.14469282675973,13.000424764268603,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  01:00:00,5.133333333333334,9.016899784735652,11.44840338668601,11.276994614755003,0.0,0.0,0.0,0.0,0.0,0.0 
